A2S166WSCFIFP5,AJM9SYHZQ0JPW,0.01,312595200,000100039X
A2S166WSCFIFP5,A253OBOHIUGTMN,0.01,278812800,000100039X
A2S166WSCFIFP5,A14A2VLURI8DGP,0.01,290217600,000100039X
A2S166WSCFIFP5,AJRFZ0VZ0LD26,0.01,132278400,000100039X
A2S166WSCFIFP5,AD6E4Y092Y4KP,0.01,321235200,000100039X
A2S166WSCFIFP5,A3RTC17QVQGML7,0.01,122342400,000100039X
A2S166WSCFIFP5,A3HCD8V6TW4DBV,0.01,88905600,000100039X
A2S166WSCFIFP5,A281NPSIMI1C2R,0.01,46310400,000100039X
A2S166WSCFIFP5,A1C9NH907F3RHE,0.01,192067200,000100039X
A2S166WSCFIFP5,A2X3E8EU2KBVN8,0.01,98064000,000100039X
A2S166WSCFIFP5,AMSSG5FPT8XMU,0.01,41817600,000100039X
A2S166WSCFIFP5,A6HZ4G4G5RWNK,0.01,103334400,000100039X
A2S166WSCFIFP5,A2R64CR74I98K3,0.01,54864000,000100039X
A2S166WSCFIFP5,AKNSIRKVFVF8T,0.01,305856000,000100039X
A2S166WSCFIFP5,ANRE1BJ0Q4PLS,0.01,190512000,000100039X
A2S166WSCFIFP5,A2KF83ZHI268GI,0.01,330480000,000100039X
A2S166WSCFIFP5,A1M4X8MMWRYBHR,0.01,239500800,000100039X
A2S166WSCFIFP5,A21X7PJN5UNVQ3,0.01,318038400,000100039X
A2S166WSCFIFP5,A2JGDV0XUJAYB,0.01,118454400,000100039X
A2S166WSCFIFP5,ALDRY40BPNY09,0.01,161308800,000100039X
A2S166WSCFIFP5,AJ9HEBNNZWX21,0.01,290995200,000100039X
A2S166WSCFIFP5,A3CQ6DAU7A8F5Y,0.01,313804800,000100039X
A2S166WSCFIFP5,AHD101501WCN1,0.01,74908800,000100039X
A2S166WSCFIFP5,ACYAR3H85K1U1,0.01,145411200,000100039X
A2S166WSCFIFP5,A1XJOSJN6FHFO0,0.01,17798400,000100039X
A2S166WSCFIFP5,A2RLUYANW8X4LR,0.01,310694400,000100039X
A2S166WSCFIFP5,A3QLVDT2LEJ7YB,0.01,57542400,000100039X
A2S166WSCFIFP5,A3R8PXSFGY9MC2,0.01,223430400,000100039X
A2S166WSCFIFP5,A3PWQXWI2JT2CN,0.01,44496000,000100039X
A2S166WSCFIFP5,AG00N6NZF1K9S,0.01,149212800,000100039X
A2S166WSCFIFP5,A2UTKYA2U8542F,0.01,162691200,000100039X
A2S166WSCFIFP5,A145ZPHZ2W33Z1,0.01,227145600,000100039X
A2S166WSCFIFP5,A1DW9QEARBGRFO,0.01,298166400,000100039X
A2S166WSCFIFP5,A278FM2WAUBK4G,0.01,256176000,000100039X
A2S166WSCFIFP5,A3V4MSIGFG6XEY,0.01,40608000,000100039X
A2S166WSCFIFP5,A1IWVIOBEMZ5OQ,0.01,68688000,000100039X
A2S166WSCFIFP5,AF4QKY2R2TD3U,0.01,29894400,000100039X
A2S166WSCFIFP5,A27K3QNWUJ1MKH,0.01,282787200,000100039X
A2S166WSCFIFP5,A25TCHF9QJDYHC,0.01,324691200,000100039X
A2S166WSCFIFP5,A2E26N6KPFT2MY,0.01,209260800,000100039X
A2S166WSCFIFP5,A1RNGMC9YD71QA,0.01,167788800,000100039X
A2S166WSCFIFP5,A2JFG0J3E30JP7,0.01,312508800,000100039X
A2S166WSCFIFP5,A3D7L0R1281COX,0.01,57024000,000100039X
A2S166WSCFIFP5,AM4MO8W58U45D,0.01,293414400,000100039X
A2S166WSCFIFP5,A3B3IB8CRSNCG0,0.01,315705600,000100039X
A2S166WSCFIFP5,A1GCZVXU1F4F3S,0.01,297820800,000100039X
A2S166WSCFIFP5,A27XUU2DXILHYZ,0.01,254016000,000100039X
A2S166WSCFIFP5,A1V0XL4QZDKM9G,0.01,301017600,000100039X
A2S166WSCFIFP5,A1DYXCF4148PJT,0.01,78019200,000100039X
A2S166WSCFIFP5,AH4G78YGM7K7T,0.01,317001600,000100039X
A2S166WSCFIFP5,AQYCHSK4B7VNV,0.01,301795200,000100039X
A2S166WSCFIFP5,A1QK7T40HIQF4S,0.01,224812800,000100039X
A2S166WSCFIFP5,A1BC4GPH9LBSNR,0.01,130377600,000100039X
A1BM81XB4QHOA3,A3V1MKC2BVWY48,0.01,777600,000100039X
A1BM81XB4QHOA3,A3FI0744PG1WYG,0.01,950400,000100039X
A1BM81XB4QHOA3,A2WVHIRDMLM82E,0.01,4924800,000100039X
A1BM81XB4QHOA3,A2RC16D2R9LXGW,0.01,691200,000100039X
A1BM81XB4QHOA3,A13C50JF143I83,0.01,6739200,000100039X
A1BM81XB4QHOA3,A3NPACKJFKAZIE,0.01,13046400,000100039X
A1BM81XB4QHOA3,A3QZI8VT0VWUEX,0.01,4752000,000100039X
A1BM81XB4QHOA3,A38AAPXSJN4C5G,0.01,10627200,000100039X
A1BM81XB4QHOA3,A1DQYPYI53ABM,0.01,2160000,000100039X
A1BM81XB4QHOA3,A1T9MNWGNBWGUT,0.01,2073600,000100039X
A1BM81XB4QHOA3,A2DFYTW62P25Z,0.01,12700800,000100039X
A1BM81XB4QHOA3,ASW9FWXSGKV2C,0.01,4320000,000100039X
A1BM81XB4QHOA3,A3Q5B6YEMGK4HI,0.01,6825600,000100039X
A1BM81XB4QHOA3,AD6E4Y092Y4KP,0.01,2332800,000100039X
A1BM81XB4QHOA3,A2KF83ZHI268GI,0.01,11577600,000100039X
A1BM81XB4QHOA3,A25TCHF9QJDYHC,0.01,5788800,000100039X
A1MOSTXNIO5MPJ,A10000012B7CGYKOMPQ4L,0.01,38534400,000100039X
A1MOSTXNIO5MPJ,A1BM81XB4QHOA3,0.01,72921600,000100039X
A1MOSTXNIO5MPJ,A3V1MKC2BVWY48,0.01,73699200,000100039X
A1MOSTXNIO5MPJ,A29TRDMK51GKZR,0.01,66355200,000100039X
A1MOSTXNIO5MPJ,A3FI0744PG1WYG,0.01,73872000,000100039X
A1MOSTXNIO5MPJ,A2LBBQHYLEHM7P,0.01,62726400,000100039X
A1MOSTXNIO5MPJ,A2KU9IU07LOJS1,0.01,67824000,000100039X
A1MOSTXNIO5MPJ,A2WVHIRDMLM82E,0.01,77846400,000100039X
A1MOSTXNIO5MPJ,A19N3FCQCLJYUA,0.01,41817600,000100039X
A1MOSTXNIO5MPJ,A3FFNE1DR5SI1W,0.01,23673600,000100039X
A1MOSTXNIO5MPJ,A1TT4CY55WLHAR,0.01,25315200,000100039X
A1MOSTXNIO5MPJ,ARDQ9KNB8K22N,0.01,12182400,000100039X
A1MOSTXNIO5MPJ,A5E9TSD20U9PR,0.01,60393600,000100039X
A1MOSTXNIO5MPJ,AUTNO7VDY4H4A,0.01,54345600,000100039X
A1MOSTXNIO5MPJ,AF7CSSGV93RXN,0.01,14428800,000100039X
A1MOSTXNIO5MPJ,A3SK701OIJM1YX,0.01,72662400,000100039X
A1MOSTXNIO5MPJ,A3Q4Q7XFEM5UHL,0.01,61084800,000100039X
A1MOSTXNIO5MPJ,A2RC16D2R9LXGW,0.01,73612800,000100039X
A1MOSTXNIO5MPJ,A24JRVJFYYXKPS,0.01,65923200,000100039X
A1MOSTXNIO5MPJ,A2M7R6TNMH5YZN,0.01,70156800,000100039X
A1MOSTXNIO5MPJ,A13C50JF143I83,0.01,79660800,000100039X
A1MOSTXNIO5MPJ,A3NPACKJFKAZIE,0.01,85968000,000100039X
A1MOSTXNIO5MPJ,A3BHSR8LON67NA,0.01,63676800,000100039X
A1MOSTXNIO5MPJ,A1JP8MMNY1EACY,0.01,11577600,000100039X
A1MOSTXNIO5MPJ,A2NADOABAA13VC,0.01,21340800,000100039X
A1MOSTXNIO5MPJ,A3FU86AVLGG2SW,0.01,17452800,000100039X
A1MOSTXNIO5MPJ,AWAWNWH21F94N,0.01,59011200,000100039X
A1MOSTXNIO5MPJ,AW1Z7GYIBWB4K,0.01,43459200,000100039X
A1MOSTXNIO5MPJ,A3QZI8VT0VWUEX,0.01,77673600,000100039X
A1MOSTXNIO5MPJ,A2NHD7LUXVGTD3,0.01,27648000,000100039X
A1MOSTXNIO5MPJ,A12W8NRSYR593I,0.01,42076800,000100039X
A1MOSTXNIO5MPJ,A38AAPXSJN4C5G,0.01,83548800,000100039X
A1MOSTXNIO5MPJ,AA6C78DHRK962,0.01,38620800,000100039X
A1MOSTXNIO5MPJ,A263JC385S09O8,0.01,61084800,000100039X
A1MOSTXNIO5MPJ,A2TBX999AZ6Z7U,0.01,56851200,000100039X
A1MOSTXNIO5MPJ,A308E1C7MU3462,0.01,48038400,000100039X
A1MOSTXNIO5MPJ,A2BQZRA2P81BQG,0.01,71452800,000100039X
A1MOSTXNIO5MPJ,A1DQYPYI53ABM,0.01,75081600,000100039X
A1MOSTXNIO5MPJ,A19VIL7MNAWHAA,0.01,57110400,000100039X
A1MOSTXNIO5MPJ,AIHEMBMETF74K,0.01,44409600,000100039X
A1MOSTXNIO5MPJ,A1T9MNWGNBWGUT,0.01,74995200,000100039X
A1MOSTXNIO5MPJ,A9WX8DK93SN5,0.01,68601600,000100039X
A1MOSTXNIO5MPJ,A34IJ03LO5KT1W,0.01,55900800,000100039X
A1MOSTXNIO5MPJ,A329BKRM2USZ8T,0.01,56764800,000100039X
A1MOSTXNIO5MPJ,AFJZ0YVB4XMCE,0.01,48729600,000100039X
A1MOSTXNIO5MPJ,A3OK8G6FAEFYCN,0.01,8812800,000100039X
A1MOSTXNIO5MPJ,AAFLZI7MX9UIG,0.01,64022400,000100039X
A1MOSTXNIO5MPJ,A1JBOMEZBH80JU,0.01,68860800,000100039X
A1MOSTXNIO5MPJ,A2DFYTW62P25Z,0.01,85622400,000100039X
A1MOSTXNIO5MPJ,ASW9FWXSGKV2C,0.01,77241600,000100039X
A1MOSTXNIO5MPJ,A3Q5B6YEMGK4HI,0.01,79747200,000100039X
A1MOSTXNIO5MPJ,A2W53LAQBPR831,0.01,25833600,000100039X
A1MOSTXNIO5MPJ,A4KYR93C6D5AI,0.01,70070400,000100039X
A1MOSTXNIO5MPJ,AQDD7PB1Z8ND,0.01,14169600,000100039X
A1MOSTXNIO5MPJ,A157UENZPTI1TD,0.01,38275200,000100039X
A1MOSTXNIO5MPJ,AO3IVXXU3T4R3,0.01,38880000,000100039X
A1MOSTXNIO5MPJ,ANWMXAZZR2J0A,0.01,50544000,000100039X
A1MOSTXNIO5MPJ,A2I0AOWKGCU6M1,0.01,9676800,000100039X
A1MOSTXNIO5MPJ,A2OKG8UA0G4OXS,0.01,39744000,000100039X
A1MOSTXNIO5MPJ,AJ2CPKQKCR1TD,0.01,72748800,000100039X
A1MOSTXNIO5MPJ,ASRUZVEEKHJ2X,0.01,43545600,000100039X
A1MOSTXNIO5MPJ,A13H59BY7S1D73,0.01,22809600,000100039X
A1MOSTXNIO5MPJ,A2OOKC2JGGDH3J,0.01,53308800,000100039X
A1MOSTXNIO5MPJ,AJM9SYHZQ0JPW,0.01,66614400,000100039X
A1MOSTXNIO5MPJ,A253OBOHIUGTMN,0.01,32832000,000100039X
A1MOSTXNIO5MPJ,A14A2VLURI8DGP,0.01,44236800,000100039X
A1MOSTXNIO5MPJ,AD6E4Y092Y4KP,0.01,75254400,000100039X
A1MOSTXNIO5MPJ,AKNSIRKVFVF8T,0.01,59875200,000100039X
A1MOSTXNIO5MPJ,A2KF83ZHI268GI,0.01,84499200,000100039X
A1MOSTXNIO5MPJ,A21X7PJN5UNVQ3,0.01,72057600,000100039X
A1MOSTXNIO5MPJ,AJ9HEBNNZWX21,0.01,45014400,000100039X
A1MOSTXNIO5MPJ,A3CQ6DAU7A8F5Y,0.01,67824000,000100039X
A1MOSTXNIO5MPJ,A2RLUYANW8X4LR,0.01,64713600,000100039X
A1MOSTXNIO5MPJ,A1DW9QEARBGRFO,0.01,52185600,000100039X
A1MOSTXNIO5MPJ,A278FM2WAUBK4G,0.01,10195200,000100039X
A1MOSTXNIO5MPJ,A27K3QNWUJ1MKH,0.01,36806400,000100039X
A1MOSTXNIO5MPJ,A25TCHF9QJDYHC,0.01,78710400,000100039X
A1MOSTXNIO5MPJ,A2JFG0J3E30JP7,0.01,66528000,000100039X
A1MOSTXNIO5MPJ,AM4MO8W58U45D,0.01,47433600,000100039X
A1MOSTXNIO5MPJ,A3B3IB8CRSNCG0,0.01,69724800,000100039X
A1MOSTXNIO5MPJ,A1GCZVXU1F4F3S,0.01,51840000,000100039X
A1MOSTXNIO5MPJ,A27XUU2DXILHYZ,0.01,8035200,000100039X
A1MOSTXNIO5MPJ,A1V0XL4QZDKM9G,0.01,55036800,000100039X
A1MOSTXNIO5MPJ,AH4G78YGM7K7T,0.01,71020800,000100039X
A1MOSTXNIO5MPJ,AQYCHSK4B7VNV,0.01,55814400,000100039X
