A2HTHA0NYLLR0H,A1GYOZMUYJM8LF,0.01,90460800,0001473123
A2HTHA0NYLLR0H,A26V9VDOQBSO3R,0.01,60998400,0001473123
A2HTHA0NYLLR0H,APZWSS5CGEY4J,0.01,95299200,0001473123
A2HTHA0NYLLR0H,AO8M1TGE1EO41,0.01,67910400,0001473123
A2HTHA0NYLLR0H,ATLL3SDWQEP39,0.01,55728000,0001473123
A2HTHA0NYLLR0H,A3V9X42L3AI67I,0.01,60480000,0001473123
A2HTHA0NYLLR0H,A3P4BVS6UQYW3P,0.01,69897600,0001473123
A2HTHA0NYLLR0H,AZ3LOTL9L59W1,0.01,81129600,0001473123
A1J04KLN6LXL6Z,AZ2TUG95389FW,0.01,4233600,0001473123
A1J04KLN6LXL6Z,A1GYOZMUYJM8LF,0.01,15638400,0001473123
A1J04KLN6LXL6Z,APZWSS5CGEY4J,0.01,20476800,0001473123
A1J04KLN6LXL6Z,AZ3LOTL9L59W1,0.01,6307200,0001473123
A1GYOZMUYJM8LF,APZWSS5CGEY4J,0.01,4838400,0001473123
A2R76N9LMAU1VR,A2UF7RXEPL9ZJI,0.5,112579200,0001473123
A2R76N9LMAU1VR,AMKVZRLT1BNJ8,0.5,98409600,0001473123
A2R76N9LMAU1VR,AZ2TUG95389FW,0.5,119923200,0001473123
A2R76N9LMAU1VR,AZSDZBAZ0SBCM,0.5,12355200,0001473123
A2R76N9LMAU1VR,A2HTHA0NYLLR0H,0.5,40867200,0001473123
A2R76N9LMAU1VR,A1J04KLN6LXL6Z,0.5,115689600,0001473123
A2R76N9LMAU1VR,A1GYOZMUYJM8LF,0.5,131328000,0001473123
A2R76N9LMAU1VR,A26V9VDOQBSO3R,0.5,101865600,0001473123
A2R76N9LMAU1VR,APZWSS5CGEY4J,0.5,136166400,0001473123
A2R76N9LMAU1VR,AO8M1TGE1EO41,0.5,108777600,0001473123
A2R76N9LMAU1VR,ATLL3SDWQEP39,0.5,96595200,0001473123
A2R76N9LMAU1VR,A1W5C4LPCVTPXE,0.5,28598400,0001473123
A2R76N9LMAU1VR,A3V9X42L3AI67I,0.5,101347200,0001473123
A2R76N9LMAU1VR,A3P4BVS6UQYW3P,0.5,110764800,0001473123
A2R76N9LMAU1VR,AZ3LOTL9L59W1,0.5,121996800,0001473123
A26V9VDOQBSO3R,A2UF7RXEPL9ZJI,0.01,10713600,0001473123
A26V9VDOQBSO3R,AZ2TUG95389FW,0.01,18057600,0001473123
A26V9VDOQBSO3R,A1J04KLN6LXL6Z,0.01,13824000,0001473123
A26V9VDOQBSO3R,A1GYOZMUYJM8LF,0.01,29462400,0001473123
A26V9VDOQBSO3R,APZWSS5CGEY4J,0.01,34300800,0001473123
A26V9VDOQBSO3R,AO8M1TGE1EO41,0.01,6912000,0001473123
A26V9VDOQBSO3R,A3P4BVS6UQYW3P,0.01,8899200,0001473123
A26V9VDOQBSO3R,AZ3LOTL9L59W1,0.01,20131200,0001473123
AO8M1TGE1EO41,A2UF7RXEPL9ZJI,0.01,3801600,0001473123
AO8M1TGE1EO41,AZ2TUG95389FW,0.01,11145600,0001473123
AO8M1TGE1EO41,A1J04KLN6LXL6Z,0.01,6912000,0001473123
AO8M1TGE1EO41,A1GYOZMUYJM8LF,0.01,22550400,0001473123
AO8M1TGE1EO41,APZWSS5CGEY4J,0.01,27388800,0001473123
AO8M1TGE1EO41,A3P4BVS6UQYW3P,0.01,1987200,0001473123
AO8M1TGE1EO41,AZ3LOTL9L59W1,0.01,13219200,0001473123
ATLL3SDWQEP39,A2UF7RXEPL9ZJI,0.01,15984000,0001473123
ATLL3SDWQEP39,AMKVZRLT1BNJ8,0.01,1814400,0001473123
ATLL3SDWQEP39,AZ2TUG95389FW,0.01,23328000,0001473123
ATLL3SDWQEP39,A1J04KLN6LXL6Z,0.01,19094400,0001473123
ATLL3SDWQEP39,A1GYOZMUYJM8LF,0.01,34732800,0001473123
ATLL3SDWQEP39,A26V9VDOQBSO3R,0.01,5270400,0001473123
ATLL3SDWQEP39,APZWSS5CGEY4J,0.01,39571200,0001473123
ATLL3SDWQEP39,AO8M1TGE1EO41,0.01,12182400,0001473123
ATLL3SDWQEP39,A3V9X42L3AI67I,0.01,4752000,0001473123
ATLL3SDWQEP39,A3P4BVS6UQYW3P,0.01,14169600,0001473123
ATLL3SDWQEP39,AZ3LOTL9L59W1,0.01,25401600,0001473123
A1W5C4LPCVTPXE,A2UF7RXEPL9ZJI,0.8181818181818182,83980800,0001473123
A1W5C4LPCVTPXE,AMKVZRLT1BNJ8,0.8181818181818182,69811200,0001473123
A1W5C4LPCVTPXE,AZ2TUG95389FW,0.8181818181818182,91324800,0001473123
A1W5C4LPCVTPXE,A2HTHA0NYLLR0H,0.8181818181818182,12268800,0001473123
A1W5C4LPCVTPXE,A1J04KLN6LXL6Z,0.8181818181818182,87091200,0001473123
A1W5C4LPCVTPXE,A1GYOZMUYJM8LF,0.8181818181818182,102729600,0001473123
A1W5C4LPCVTPXE,A26V9VDOQBSO3R,0.8181818181818182,73267200,0001473123
A1W5C4LPCVTPXE,APZWSS5CGEY4J,0.8181818181818182,107568000,0001473123
A1W5C4LPCVTPXE,AO8M1TGE1EO41,0.8181818181818182,80179200,0001473123
A1W5C4LPCVTPXE,ATLL3SDWQEP39,0.8181818181818182,67996800,0001473123
A1W5C4LPCVTPXE,A3V9X42L3AI67I,0.8181818181818182,72748800,0001473123
A1W5C4LPCVTPXE,A3P4BVS6UQYW3P,0.8181818181818182,82166400,0001473123
A1W5C4LPCVTPXE,AZ3LOTL9L59W1,0.8181818181818182,93398400,0001473123
A3V9X42L3AI67I,A2UF7RXEPL9ZJI,0.01,11232000,0001473123
A3V9X42L3AI67I,AZ2TUG95389FW,0.01,18576000,0001473123
A3V9X42L3AI67I,A1J04KLN6LXL6Z,0.01,14342400,0001473123
A3V9X42L3AI67I,A1GYOZMUYJM8LF,0.01,29980800,0001473123
A3V9X42L3AI67I,A26V9VDOQBSO3R,0.01,518400,0001473123
A3V9X42L3AI67I,APZWSS5CGEY4J,0.01,34819200,0001473123
A3V9X42L3AI67I,AO8M1TGE1EO41,0.01,7430400,0001473123
A3V9X42L3AI67I,A3P4BVS6UQYW3P,0.01,9417600,0001473123
A3V9X42L3AI67I,AZ3LOTL9L59W1,0.01,20649600,0001473123
A3P4BVS6UQYW3P,A2UF7RXEPL9ZJI,0.01,1814400,0001473123
A3P4BVS6UQYW3P,AZ2TUG95389FW,0.01,9158400,0001473123
A3P4BVS6UQYW3P,A1J04KLN6LXL6Z,0.01,4924800,0001473123
A3P4BVS6UQYW3P,A1GYOZMUYJM8LF,0.01,20563200,0001473123
A3P4BVS6UQYW3P,APZWSS5CGEY4J,0.01,25401600,0001473123
A3P4BVS6UQYW3P,AZ3LOTL9L59W1,0.01,11232000,0001473123
AZ3LOTL9L59W1,A1GYOZMUYJM8LF,0.01,9331200,0001473123
AZ3LOTL9L59W1,APZWSS5CGEY4J,0.01,14169600,0001473123
